_id,Quarter,HB,HBQF,HBName,HBNameQF,ADPName,ADPNameQF,ServiceType,ServiceTypeQF,SubstanceType,SubstanceTypeQF,Measure,Waited_1_week_or_less,Waited_more_than_1_week_but_within_2_weeks,Waited_more_than_2_week_but_within_3_weeks,Waited_more_than_3_week_but_within_4_weeks,Waited_more_than_4_week_but_within_8_weeks,Waited_more_than_8_week_but_within_12_weeks,Waited_more_than_12_week_but_within_26_weeks,Waited_more_than_26_week_but_within_52_weeks,Waited_more_than_52_week,LDP_standard_waited_3_weeks_or_less,LDP_standard_waited_more_than_3_weeks,Median_length_of_wait_days
646,Q2 2022/2023,S08000031,"",NHS Greater Glasgow & Clyde,"",City of Glasgow ADP,"",All services,d,Drug,"",Number,365,74,17,6,11,1,0,0,0,456,18,3
647,Q2 2022/2023,S08000031,"",NHS Greater Glasgow & Clyde,"",City of Glasgow ADP,"",Community-based service,"",Drug,"",Number,358,73,17,6,11,1,0,0,0,448,18,3
648,Q2 2022/2023,S08000031,"",NHS Greater Glasgow & Clyde,"",City of Glasgow ADP,"",Prison-based service,"",Drug,"",Number,7,1,0,0,0,0,0,0,0,8,0,2
649,Q3 2022/2023,S08000031,"",NHS Greater Glasgow & Clyde,"",City of Glasgow ADP,"",All services,d,Drug,"",Number,442,76,25,10,9,2,1,0,0,543,22,2
650,Q3 2022/2023,S08000031,"",NHS Greater Glasgow & Clyde,"",City of Glasgow ADP,"",Community-based service,"",Drug,"",Number,433,75,24,10,8,2,0,0,0,532,20,2
651,Q3 2022/2023,S08000031,"",NHS Greater Glasgow & Clyde,"",City of Glasgow ADP,"",Prison-based service,"",Drug,"",Number,9,1,1,0,1,0,1,0,0,11,2,0
652,Q4 2022/2023,S08000031,"",NHS Greater Glasgow & Clyde,"",City of Glasgow ADP,"",All services,d,Drug,"",Number,409,67,31,6,7,1,0,0,0,507,14,2
653,Q4 2022/2023,S08000031,"",NHS Greater Glasgow & Clyde,"",City of Glasgow ADP,"",Community-based service,"",Drug,"",Number,396,67,30,5,7,1,0,0,0,493,13,2
654,Q4 2022/2023,S08000031,"",NHS Greater Glasgow & Clyde,"",City of Glasgow ADP,"",Prison-based service,"",Drug,"",Number,13,0,1,1,0,0,0,0,0,14,1,0
655,Q1 2023/2024,S08000031,"",NHS Greater Glasgow & Clyde,"",City of Glasgow ADP,"",All services,d,Drug,"",Number,445,78,23,9,7,0,0,0,0,546,16,1
656,Q1 2023/2024,S08000031,"",NHS Greater Glasgow & Clyde,"",City of Glasgow ADP,"",Community-based service,"",Drug,"",Number,434,78,23,9,7,0,0,0,0,535,16,2
657,Q1 2023/2024,S08000031,"",NHS Greater Glasgow & Clyde,"",City of Glasgow ADP,"",Prison-based service,"",Drug,"",Number,11,0,0,0,0,0,0,0,0,11,0,0
658,Q2 2023/2024,S08000031,"",NHS Greater Glasgow & Clyde,"",City of Glasgow ADP,"",All services,d,Drug,"",Number,392,87,22,8,8,0,1,0,0,501,17,2
659,Q2 2023/2024,S08000031,"",NHS Greater Glasgow & Clyde,"",City of Glasgow ADP,"",Community-based service,"",Drug,"",Number,371,87,22,8,8,0,1,0,0,480,17,2
660,Q2 2023/2024,S08000031,"",NHS Greater Glasgow & Clyde,"",City of Glasgow ADP,"",Prison-based service,"",Drug,"",Number,21,0,0,0,0,0,0,0,0,21,0,0
661,Q2 2022/2023,S08000031,"",NHS Greater Glasgow & Clyde,"",East Dunbartonshire ADP,"",All services,d,Alcohol,"",Number,29,20,7,3,6,0,0,0,0,56,9,8
662,Q2 2022/2023,S08000031,"",NHS Greater Glasgow & Clyde,"",East Dunbartonshire ADP,"",Community-based service,"",Alcohol,"",Number,25,20,7,3,6,0,0,0,0,52,9,9
663,Q2 2022/2023,S08000031,"",NHS Greater Glasgow & Clyde,"",East Dunbartonshire ADP,"",Prison-based service,"",Alcohol,"",Number,4,0,0,0,0,0,0,0,0,4,0,0
664,Q3 2022/2023,S08000031,"",NHS Greater Glasgow & Clyde,"",East Dunbartonshire ADP,"",All services,d,Alcohol,"",Number,31,11,6,1,2,0,0,0,0,48,3,7
665,Q3 2022/2023,S08000031,"",NHS Greater Glasgow & Clyde,"",East Dunbartonshire ADP,"",Community-based service,"",Alcohol,"",Number,23,11,6,1,2,0,0,0,0,40,3,7
666,Q3 2022/2023,S08000031,"",NHS Greater Glasgow & Clyde,"",East Dunbartonshire ADP,"",Prison-based service,"",Alcohol,"",Number,8,0,0,0,0,0,0,0,0,8,0,0
667,Q4 2022/2023,S08000031,"",NHS Greater Glasgow & Clyde,"",East Dunbartonshire ADP,"",All services,d,Alcohol,"",Number,30,14,10,5,3,0,0,0,0,54,8,8
668,Q4 2022/2023,S08000031,"",NHS Greater Glasgow & Clyde,"",East Dunbartonshire ADP,"",Community-based service,"",Alcohol,"",Number,17,14,10,5,3,0,0,0,0,41,8,11
669,Q4 2022/2023,S08000031,"",NHS Greater Glasgow & Clyde,"",East Dunbartonshire ADP,"",Prison-based service,"",Alcohol,"",Number,13,0,0,0,0,0,0,0,0,13,0,0
670,Q1 2023/2024,S08000031,"",NHS Greater Glasgow & Clyde,"",East Dunbartonshire ADP,"",All services,d,Alcohol,"",Number,24,22,8,3,0,0,0,0,0,54,3,8
671,Q1 2023/2024,S08000031,"",NHS Greater Glasgow & Clyde,"",East Dunbartonshire ADP,"",Community-based service,"",Alcohol,"",Number,15,22,8,3,0,0,0,0,0,45,3,11
672,Q1 2023/2024,S08000031,"",NHS Greater Glasgow & Clyde,"",East Dunbartonshire ADP,"",Prison-based service,"",Alcohol,"",Number,9,0,0,0,0,0,0,0,0,9,0,0
673,Q2 2023/2024,S08000031,"",NHS Greater Glasgow & Clyde,"",East Dunbartonshire ADP,"",All services,d,Alcohol,"",Number,27,41,7,0,0,0,0,0,0,75,0,9
674,Q2 2023/2024,S08000031,"",NHS Greater Glasgow & Clyde,"",East Dunbartonshire ADP,"",Community-based service,"",Alcohol,"",Number,25,41,7,0,0,0,0,0,0,73,0,9
675,Q2 2023/2024,S08000031,"",NHS Greater Glasgow & Clyde,"",East Dunbartonshire ADP,"",Prison-based service,"",Alcohol,"",Number,2,0,0,0,0,0,0,0,0,2,0,0
676,Q2 2022/2023,S08000031,"",NHS Greater Glasgow & Clyde,"",East Dunbartonshire ADP,"",All services,d,All,d,Number,77,32,12,4,7,1,0,0,0,121,12,7
677,Q2 2022/2023,S08000031,"",NHS Greater Glasgow & Clyde,"",East Dunbartonshire ADP,"",Community-based service,"",All,d,Number,42,31,12,4,7,1,0,0,0,85,12,8
678,Q2 2022/2023,S08000031,"",NHS Greater Glasgow & Clyde,"",East Dunbartonshire ADP,"",Prison-based service,"",All,d,Number,35,1,0,0,0,0,0,0,0,36,0,0
679,Q3 2022/2023,S08000031,"",NHS Greater Glasgow & Clyde,"",East Dunbartonshire ADP,"",All services,d,All,d,Number,61,19,8,7,3,0,0,0,0,88,10,6
680,Q3 2022/2023,S08000031,"",NHS Greater Glasgow & Clyde,"",East Dunbartonshire ADP,"",Community-based service,"",All,d,Number,32,19,8,7,3,0,0,0,0,59,10,8
681,Q3 2022/2023,S08000031,"",NHS Greater Glasgow & Clyde,"",East Dunbartonshire ADP,"",Prison-based service,"",All,d,Number,29,0,0,0,0,0,0,0,0,29,0,0
682,Q4 2022/2023,S08000031,"",NHS Greater Glasgow & Clyde,"",East Dunbartonshire ADP,"",All services,d,All,d,Number,78,19,13,5,5,0,0,0,0,110,10,2.5
683,Q4 2022/2023,S08000031,"",NHS Greater Glasgow & Clyde,"",East Dunbartonshire ADP,"",Community-based service,"",All,d,Number,30,19,13,5,5,0,0,0,0,62,10,9
684,Q4 2022/2023,S08000031,"",NHS Greater Glasgow & Clyde,"",East Dunbartonshire ADP,"",Prison-based service,"",All,d,Number,48,0,0,0,0,0,0,0,0,48,0,0
685,Q1 2023/2024,S08000031,"",NHS Greater Glasgow & Clyde,"",East Dunbartonshire ADP,"",All services,d,All,d,Number,60,31,10,3,0,0,0,0,0,101,3,5.5
686,Q1 2023/2024,S08000031,"",NHS Greater Glasgow & Clyde,"",East Dunbartonshire ADP,"",Community-based service,"",All,d,Number,26,31,10,3,0,0,0,0,0,67,3,9
687,Q1 2023/2024,S08000031,"",NHS Greater Glasgow & Clyde,"",East Dunbartonshire ADP,"",Prison-based service,"",All,d,Number,34,0,0,0,0,0,0,0,0,34,0,0
688,Q2 2023/2024,S08000031,"",NHS Greater Glasgow & Clyde,"",East Dunbartonshire ADP,"",All services,d,All,d,Number,66,55,9,0,0,0,0,0,0,130,0,7
689,Q2 2023/2024,S08000031,"",NHS Greater Glasgow & Clyde,"",East Dunbartonshire ADP,"",Community-based service,"",All,d,Number,39,55,9,0,0,0,0,0,0,103,0,8
690,Q2 2023/2024,S08000031,"",NHS Greater Glasgow & Clyde,"",East Dunbartonshire ADP,"",Prison-based service,"",All,d,Number,27,0,0,0,0,0,0,0,0,27,0,0
691,Q2 2022/2023,S08000031,"",NHS Greater Glasgow & Clyde,"",East Dunbartonshire ADP,"",All services,d,Co-dependency,"",Number,9,5,1,0,1,1,0,0,0,15,2,7
692,Q2 2022/2023,S08000031,"",NHS Greater Glasgow & Clyde,"",East Dunbartonshire ADP,"",Community-based service,"",Co-dependency,"",Number,5,5,1,0,1,1,0,0,0,11,2,8
693,Q2 2022/2023,S08000031,"",NHS Greater Glasgow & Clyde,"",East Dunbartonshire ADP,"",Prison-based service,"",Co-dependency,"",Number,4,0,0,0,0,0,0,0,0,4,0,0
694,Q3 2022/2023,S08000031,"",NHS Greater Glasgow & Clyde,"",East Dunbartonshire ADP,"",All services,d,Co-dependency,"",Number,7,4,1,3,0,0,0,0,0,12,3,12
695,Q3 2022/2023,S08000031,"",NHS Greater Glasgow & Clyde,"",East Dunbartonshire ADP,"",Community-based service,"",Co-dependency,"",Number,4,4,1,3,0,0,0,0,0,9,3,13
696,Q3 2022/2023,S08000031,"",NHS Greater Glasgow & Clyde,"",East Dunbartonshire ADP,"",Prison-based service,"",Co-dependency,"",Number,3,0,0,0,0,0,0,0,0,3,0,0
697,Q4 2022/2023,S08000031,"",NHS Greater Glasgow & Clyde,"",East Dunbartonshire ADP,"",All services,d,Co-dependency,"",Number,25,1,2,0,1,0,0,0,0,28,1,0
698,Q4 2022/2023,S08000031,"",NHS Greater Glasgow & Clyde,"",East Dunbartonshire ADP,"",Community-based service,"",Co-dependency,"",Number,2,1,2,0,1,0,0,0,0,5,1,15
699,Q4 2022/2023,S08000031,"",NHS Greater Glasgow & Clyde,"",East Dunbartonshire ADP,"",Prison-based service,"",Co-dependency,"",Number,23,0,0,0,0,0,0,0,0,23,0,0
700,Q1 2023/2024,S08000031,"",NHS Greater Glasgow & Clyde,"",East Dunbartonshire ADP,"",All services,d,Co-dependency,"",Number,11,3,2,0,0,0,0,0,0,16,0,0
701,Q1 2023/2024,S08000031,"",NHS Greater Glasgow & Clyde,"",East Dunbartonshire ADP,"",Community-based service,"",Co-dependency,"",Number,2,3,2,0,0,0,0,0,0,7,0,11
702,Q1 2023/2024,S08000031,"",NHS Greater Glasgow & Clyde,"",East Dunbartonshire ADP,"",Prison-based service,"",Co-dependency,"",Number,9,0,0,0,0,0,0,0,0,9,0,0
703,Q2 2023/2024,S08000031,"",NHS Greater Glasgow & Clyde,"",East Dunbartonshire ADP,"",All services,d,Co-dependency,"",Number,11,8,0,0,0,0,0,0,0,19,0,5
704,Q2 2023/2024,S08000031,"",NHS Greater Glasgow & Clyde,"",East Dunbartonshire ADP,"",Community-based service,"",Co-dependency,"",Number,1,8,0,0,0,0,0,0,0,9,0,9
705,Q2 2023/2024,S08000031,"",NHS Greater Glasgow & Clyde,"",East Dunbartonshire ADP,"",Prison-based service,"",Co-dependency,"",Number,10,0,0,0,0,0,0,0,0,10,0,0
706,Q2 2022/2023,S08000031,"",NHS Greater Glasgow & Clyde,"",East Dunbartonshire ADP,"",All services,d,Drug,"",Number,39,7,4,1,0,0,0,0,0,50,1,0
707,Q2 2022/2023,S08000031,"",NHS Greater Glasgow & Clyde,"",East Dunbartonshire ADP,"",Community-based service,"",Drug,"",Number,12,6,4,1,0,0,0,0,0,22,1,7
708,Q2 2022/2023,S08000031,"",NHS Greater Glasgow & Clyde,"",East Dunbartonshire ADP,"",Prison-based service,"",Drug,"",Number,27,1,0,0,0,0,0,0,0,28,0,0
709,Q3 2022/2023,S08000031,"",NHS Greater Glasgow & Clyde,"",East Dunbartonshire ADP,"",All services,d,Drug,"",Number,23,4,1,3,1,0,0,0,0,28,4,0
710,Q3 2022/2023,S08000031,"",NHS Greater Glasgow & Clyde,"",East Dunbartonshire ADP,"",Community-based service,"",Drug,"",Number,5,4,1,3,1,0,0,0,0,10,4,8.5
711,Q3 2022/2023,S08000031,"",NHS Greater Glasgow & Clyde,"",East Dunbartonshire ADP,"",Prison-based service,"",Drug,"",Number,18,0,0,0,0,0,0,0,0,18,0,0
712,Q4 2022/2023,S08000031,"",NHS Greater Glasgow & Clyde,"",East Dunbartonshire ADP,"",All services,d,Drug,"",Number,23,4,1,0,1,0,0,0,0,28,1,1
713,Q4 2022/2023,S08000031,"",NHS Greater Glasgow & Clyde,"",East Dunbartonshire ADP,"",Community-based service,"",Drug,"",Number,11,4,1,0,1,0,0,0,0,16,1,7
714,Q4 2022/2023,S08000031,"",NHS Greater Glasgow & Clyde,"",East Dunbartonshire ADP,"",Prison-based service,"",Drug,"",Number,12,0,0,0,0,0,0,0,0,12,0,0
715,Q1 2023/2024,S08000031,"",NHS Greater Glasgow & Clyde,"",East Dunbartonshire ADP,"",All services,d,Drug,"",Number,25,6,0,0,0,0,0,0,0,31,0,0
716,Q1 2023/2024,S08000031,"",NHS Greater Glasgow & Clyde,"",East Dunbartonshire ADP,"",Community-based service,"",Drug,"",Number,9,6,0,0,0,0,0,0,0,15,0,7
717,Q1 2023/2024,S08000031,"",NHS Greater Glasgow & Clyde,"",East Dunbartonshire ADP,"",Prison-based service,"",Drug,"",Number,16,0,0,0,0,0,0,0,0,16,0,0
718,Q2 2023/2024,S08000031,"",NHS Greater Glasgow & Clyde,"",East Dunbartonshire ADP,"",All services,d,Drug,"",Number,28,6,2,0,0,0,0,0,0,36,0,0
719,Q2 2023/2024,S08000031,"",NHS Greater Glasgow & Clyde,"",East Dunbartonshire ADP,"",Community-based service,"",Drug,"",Number,13,6,2,0,0,0,0,0,0,21,0,5
720,Q2 2023/2024,S08000031,"",NHS Greater Glasgow & Clyde,"",East Dunbartonshire ADP,"",Prison-based service,"",Drug,"",Number,15,0,0,0,0,0,0,0,0,15,0,0
721,Q2 2022/2023,S08000031,"",NHS Greater Glasgow & Clyde,"",East Renfrewshire ADP,"",All services,d,Alcohol,"",Number,14,18,1,1,0,0,0,0,0,33,1,8.5
722,Q2 2022/2023,S08000031,"",NHS Greater Glasgow & Clyde,"",East Renfrewshire ADP,"",Community-based service,"",Alcohol,"",Number,14,18,1,1,0,0,0,0,0,33,1,8.5
723,Q3 2022/2023,S08000031,"",NHS Greater Glasgow & Clyde,"",East Renfrewshire ADP,"",All services,d,Alcohol,"",Number,12,19,1,0,0,0,0,0,0,32,0,8.5
724,Q3 2022/2023,S08000031,"",NHS Greater Glasgow & Clyde,"",East Renfrewshire ADP,"",Community-based service,"",Alcohol,"",Number,12,19,1,0,0,0,0,0,0,32,0,8.5
725,Q4 2022/2023,S08000031,"",NHS Greater Glasgow & Clyde,"",East Renfrewshire ADP,"",All services,d,Alcohol,"",Number,18,19,3,2,0,0,0,0,0,40,2,8
726,Q4 2022/2023,S08000031,"",NHS Greater Glasgow & Clyde,"",East Renfrewshire ADP,"",Community-based service,"",Alcohol,"",Number,18,19,3,2,0,0,0,0,0,40,2,8
727,Q1 2023/2024,S08000031,"",NHS Greater Glasgow & Clyde,"",East Renfrewshire ADP,"",All services,d,Alcohol,"",Number,9,30,10,2,0,0,0,0,0,49,2,12
728,Q1 2023/2024,S08000031,"",NHS Greater Glasgow & Clyde,"",East Renfrewshire ADP,"",Community-based service,"",Alcohol,"",Number,9,30,10,2,0,0,0,0,0,49,2,12
729,Q2 2023/2024,S08000031,"",NHS Greater Glasgow & Clyde,"",East Renfrewshire ADP,"",All services,d,Alcohol,"",Number,7,25,14,1,0,0,0,0,0,46,1,14
730,Q2 2023/2024,S08000031,"",NHS Greater Glasgow & Clyde,"",East Renfrewshire ADP,"",Community-based service,"",Alcohol,"",Number,7,25,14,1,0,0,0,0,0,46,1,14
731,Q2 2022/2023,S08000031,"",NHS Greater Glasgow & Clyde,"",East Renfrewshire ADP,"",All services,d,All,d,Number,27,22,3,1,0,0,0,0,0,52,1,7
732,Q2 2022/2023,S08000031,"",NHS Greater Glasgow & Clyde,"",East Renfrewshire ADP,"",Community-based service,"",All,d,Number,27,22,3,1,0,0,0,0,0,52,1,7
733,Q3 2022/2023,S08000031,"",NHS Greater Glasgow & Clyde,"",East Renfrewshire ADP,"",All services,d,All,d,Number,17,33,3,0,0,0,0,0,0,53,0,9
734,Q3 2022/2023,S08000031,"",NHS Greater Glasgow & Clyde,"",East Renfrewshire ADP,"",Community-based service,"",All,d,Number,17,33,3,0,0,0,0,0,0,53,0,9
735,Q4 2022/2023,S08000031,"",NHS Greater Glasgow & Clyde,"",East Renfrewshire ADP,"",All services,d,All,d,Number,27,27,3,2,0,0,0,0,0,57,2,8
736,Q4 2022/2023,S08000031,"",NHS Greater Glasgow & Clyde,"",East Renfrewshire ADP,"",Community-based service,"",All,d,Number,27,27,3,2,0,0,0,0,0,57,2,8
737,Q1 2023/2024,S08000031,"",NHS Greater Glasgow & Clyde,"",East Renfrewshire ADP,"",All services,d,All,d,Number,16,35,13,2,0,0,0,0,0,64,2,11
738,Q1 2023/2024,S08000031,"",NHS Greater Glasgow & Clyde,"",East Renfrewshire ADP,"",Community-based service,"",All,d,Number,16,35,13,2,0,0,0,0,0,64,2,11
739,Q2 2023/2024,S08000031,"",NHS Greater Glasgow & Clyde,"",East Renfrewshire ADP,"",All services,d,All,d,Number,11,38,19,2,0,0,0,0,0,68,2,13
740,Q2 2023/2024,S08000031,"",NHS Greater Glasgow & Clyde,"",East Renfrewshire ADP,"",Community-based service,"",All,d,Number,11,38,19,2,0,0,0,0,0,68,2,13
741,Q2 2022/2023,S08000031,"",NHS Greater Glasgow & Clyde,"",East Renfrewshire ADP,"",All services,d,Co-dependency,"",Number,4,2,2,0,0,0,0,0,0,8,0,7.5
742,Q2 2022/2023,S08000031,"",NHS Greater Glasgow & Clyde,"",East Renfrewshire ADP,"",Community-based service,"",Co-dependency,"",Number,4,2,2,0,0,0,0,0,0,8,0,7.5
743,Q3 2022/2023,S08000031,"",NHS Greater Glasgow & Clyde,"",East Renfrewshire ADP,"",All services,d,Co-dependency,"",Number,1,6,1,0,0,0,0,0,0,8,0,10
744,Q3 2022/2023,S08000031,"",NHS Greater Glasgow & Clyde,"",East Renfrewshire ADP,"",Community-based service,"",Co-dependency,"",Number,1,6,1,0,0,0,0,0,0,8,0,10
745,Q4 2022/2023,S08000031,"",NHS Greater Glasgow & Clyde,"",East Renfrewshire ADP,"",All services,d,Co-dependency,"",Number,2,2,0,0,0,0,0,0,0,4,0,9
746,Q4 2022/2023,S08000031,"",NHS Greater Glasgow & Clyde,"",East Renfrewshire ADP,"",Community-based service,"",Co-dependency,"",Number,2,2,0,0,0,0,0,0,0,4,0,9
747,Q1 2023/2024,S08000031,"",NHS Greater Glasgow & Clyde,"",East Renfrewshire ADP,"",All services,d,Co-dependency,"",Number,2,3,1,0,0,0,0,0,0,6,0,10.5
748,Q1 2023/2024,S08000031,"",NHS Greater Glasgow & Clyde,"",East Renfrewshire ADP,"",Community-based service,"",Co-dependency,"",Number,2,3,1,0,0,0,0,0,0,6,0,10.5
749,Q2 2023/2024,S08000031,"",NHS Greater Glasgow & Clyde,"",East Renfrewshire ADP,"",All services,d,Co-dependency,"",Number,2,5,1,0,0,0,0,0,0,8,0,11
750,Q2 2023/2024,S08000031,"",NHS Greater Glasgow & Clyde,"",East Renfrewshire ADP,"",Community-based service,"",Co-dependency,"",Number,2,5,1,0,0,0,0,0,0,8,0,11
751,Q2 2022/2023,S08000031,"",NHS Greater Glasgow & Clyde,"",East Renfrewshire ADP,"",All services,d,Drug,"",Number,9,2,0,0,0,0,0,0,0,11,0,4
752,Q2 2022/2023,S08000031,"",NHS Greater Glasgow & Clyde,"",East Renfrewshire ADP,"",Community-based service,"",Drug,"",Number,9,2,0,0,0,0,0,0,0,11,0,4
753,Q3 2022/2023,S08000031,"",NHS Greater Glasgow & Clyde,"",East Renfrewshire ADP,"",All services,d,Drug,"",Number,4,8,1,0,0,0,0,0,0,13,0,10
754,Q3 2022/2023,S08000031,"",NHS Greater Glasgow & Clyde,"",East Renfrewshire ADP,"",Community-based service,"",Drug,"",Number,4,8,1,0,0,0,0,0,0,13,0,10
755,Q4 2022/2023,S08000031,"",NHS Greater Glasgow & Clyde,"",East Renfrewshire ADP,"",All services,d,Drug,"",Number,7,6,0,0,0,0,0,0,0,13,0,7
756,Q4 2022/2023,S08000031,"",NHS Greater Glasgow & Clyde,"",East Renfrewshire ADP,"",Community-based service,"",Drug,"",Number,7,6,0,0,0,0,0,0,0,13,0,7
757,Q1 2023/2024,S08000031,"",NHS Greater Glasgow & Clyde,"",East Renfrewshire ADP,"",All services,d,Drug,"",Number,5,2,2,0,0,0,0,0,0,9,0,7
758,Q1 2023/2024,S08000031,"",NHS Greater Glasgow & Clyde,"",East Renfrewshire ADP,"",Community-based service,"",Drug,"",Number,5,2,2,0,0,0,0,0,0,9,0,7
759,Q2 2023/2024,S08000031,"",NHS Greater Glasgow & Clyde,"",East Renfrewshire ADP,"",All services,d,Drug,"",Number,2,8,4,1,0,0,0,0,0,14,1,13
760,Q2 2023/2024,S08000031,"",NHS Greater Glasgow & Clyde,"",East Renfrewshire ADP,"",Community-based service,"",Drug,"",Number,2,8,4,1,0,0,0,0,0,14,1,13
761,Q2 2022/2023,S08000031,"",NHS Greater Glasgow & Clyde,"",Inverclyde ADP,"",All services,d,Alcohol,"",Number,23,37,12,0,1,0,0,0,0,72,1,8
762,Q2 2022/2023,S08000031,"",NHS Greater Glasgow & Clyde,"",Inverclyde ADP,"",Community-based service,"",Alcohol,"",Number,23,37,12,0,1,0,0,0,0,72,1,8
763,Q2 2022/2023,S08000031,"",NHS Greater Glasgow & Clyde,"",Inverclyde ADP,"",Prison-based service,"",Alcohol,"",Number,0,0,0,0,0,0,0,0,0,0,0,0
764,Q3 2022/2023,S08000031,"",NHS Greater Glasgow & Clyde,"",Inverclyde ADP,"",All services,d,Alcohol,"",Number,30,32,10,1,0,0,0,0,0,72,1,8
765,Q3 2022/2023,S08000031,"",NHS Greater Glasgow & Clyde,"",Inverclyde ADP,"",Community-based service,"",Alcohol,"",Number,30,32,10,1,0,0,0,0,0,72,1,8
766,Q3 2022/2023,S08000031,"",NHS Greater Glasgow & Clyde,"",Inverclyde ADP,"",Prison-based service,"",Alcohol,"",Number,0,0,0,0,0,0,0,0,0,0,0,0
767,Q4 2022/2023,S08000031,"",NHS Greater Glasgow & Clyde,"",Inverclyde ADP,"",All services,d,Alcohol,"",Number,30,21,10,3,1,0,0,0,0,61,4,8
768,Q4 2022/2023,S08000031,"",NHS Greater Glasgow & Clyde,"",Inverclyde ADP,"",Community-based service,"",Alcohol,"",Number,30,21,10,3,1,0,0,0,0,61,4,8
769,Q4 2022/2023,S08000031,"",NHS Greater Glasgow & Clyde,"",Inverclyde ADP,"",Prison-based service,"",Alcohol,"",Number,0,0,0,0,0,0,0,0,0,0,0,0
770,Q1 2023/2024,S08000031,"",NHS Greater Glasgow & Clyde,"",Inverclyde ADP,"",All services,d,Alcohol,"",Number,50,31,3,2,0,0,0,0,0,84,2,6.5
771,Q1 2023/2024,S08000031,"",NHS Greater Glasgow & Clyde,"",Inverclyde ADP,"",Community-based service,"",Alcohol,"",Number,50,31,3,2,0,0,0,0,0,84,2,6.5
772,Q1 2023/2024,S08000031,"",NHS Greater Glasgow & Clyde,"",Inverclyde ADP,"",Prison-based service,"",Alcohol,"",Number,0,0,0,0,0,0,0,0,0,0,0,0
773,Q2 2023/2024,S08000031,"",NHS Greater Glasgow & Clyde,"",Inverclyde ADP,"",All services,d,Alcohol,"",Number,31,27,8,2,2,0,0,0,0,66,4,8
774,Q2 2023/2024,S08000031,"",NHS Greater Glasgow & Clyde,"",Inverclyde ADP,"",Community-based service,"",Alcohol,"",Number,31,27,8,2,2,0,0,0,0,66,4,8
775,Q2 2023/2024,S08000031,"",NHS Greater Glasgow & Clyde,"",Inverclyde ADP,"",Prison-based service,"",Alcohol,"",Number,0,0,0,0,0,0,0,0,0,0,0,0
776,Q2 2022/2023,S08000031,"",NHS Greater Glasgow & Clyde,"",Inverclyde ADP,"",All services,d,All,d,Number,41,44,17,1,2,0,0,0,0,102,3,8
777,Q2 2022/2023,S08000031,"",NHS Greater Glasgow & Clyde,"",Inverclyde ADP,"",Community-based service,"",All,d,Number,41,44,17,1,2,0,0,0,0,102,3,8
778,Q2 2022/2023,S08000031,"",NHS Greater Glasgow & Clyde,"",Inverclyde ADP,"",Prison-based service,"",All,d,Number,0,0,0,0,0,0,0,0,0,0,0,0
779,Q3 2022/2023,S08000031,"",NHS Greater Glasgow & Clyde,"",Inverclyde ADP,"",All services,d,All,d,Number,63,48,15,3,1,0,0,0,0,126,4,8
780,Q3 2022/2023,S08000031,"",NHS Greater Glasgow & Clyde,"",Inverclyde ADP,"",Community-based service,"",All,d,Number,63,48,15,3,1,0,0,0,0,126,4,8
781,Q3 2022/2023,S08000031,"",NHS Greater Glasgow & Clyde,"",Inverclyde ADP,"",Prison-based service,"",All,d,Number,0,0,0,0,0,0,0,0,0,0,0,0
782,Q4 2022/2023,S08000031,"",NHS Greater Glasgow & Clyde,"",Inverclyde ADP,"",All services,d,All,d,Number,72,37,14,5,2,0,0,0,0,123,7,7
783,Q4 2022/2023,S08000031,"",NHS Greater Glasgow & Clyde,"",Inverclyde ADP,"",Community-based service,"",All,d,Number,72,37,14,5,2,0,0,0,0,123,7,7
784,Q4 2022/2023,S08000031,"",NHS Greater Glasgow & Clyde,"",Inverclyde ADP,"",Prison-based service,"",All,d,Number,0,0,0,0,0,0,0,0,0,0,0,0
785,Q1 2023/2024,S08000031,"",NHS Greater Glasgow & Clyde,"",Inverclyde ADP,"",All services,d,All,d,Number,96,55,12,2,3,0,0,0,0,163,5,6
786,Q1 2023/2024,S08000031,"",NHS Greater Glasgow & Clyde,"",Inverclyde ADP,"",Community-based service,"",All,d,Number,96,55,12,2,3,0,0,0,0,163,5,6
787,Q1 2023/2024,S08000031,"",NHS Greater Glasgow & Clyde,"",Inverclyde ADP,"",Prison-based service,"",All,d,Number,0,0,0,0,0,0,0,0,0,0,0,0
788,Q2 2023/2024,S08000031,"",NHS Greater Glasgow & Clyde,"",Inverclyde ADP,"",All services,d,All,d,Number,62,43,10,3,4,0,0,0,0,115,7,7
789,Q2 2023/2024,S08000031,"",NHS Greater Glasgow & Clyde,"",Inverclyde ADP,"",Community-based service,"",All,d,Number,62,43,10,3,4,0,0,0,0,115,7,7
790,Q2 2023/2024,S08000031,"",NHS Greater Glasgow & Clyde,"",Inverclyde ADP,"",Prison-based service,"",All,d,Number,0,0,0,0,0,0,0,0,0,0,0,0
791,Q2 2022/2023,S08000031,"",NHS Greater Glasgow & Clyde,"",Inverclyde ADP,"",All services,d,Co-dependency,"",Number,3,0,1,0,0,0,0,0,0,4,0,3
792,Q2 2022/2023,S08000031,"",NHS Greater Glasgow & Clyde,"",Inverclyde ADP,"",Community-based service,"",Co-dependency,"",Number,3,0,1,0,0,0,0,0,0,4,0,3
